,date,cases,deaths,new_cases,new_deaths,sentiment,polarity,subjectivity,vader,vader_pos,vader_neg,vader_neut,covid: (United States),online therapy: (United States),symptoms: (United States),vaccine: (United States),position_y,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
143,2020-06-12,2061993.0,114759.0,25493.0,779.0,0.07198096371207614,0.027991016829210527,0.5196466006558131,0.11527715645449138,-0.05408342920377044,-0.01768729149736758,0.05836060267513365,45,65.0,16.0,36.0,99.45093188190664,73.57413821540491,204379.45604486228,0.31255154214085434,0.033781480911242556,0.6312261751608115,5.636318654131618,-6.248607784924955,0.5733135411512452,0.11637542470724065,0.26935014774863925,0.009610913908955961,0.17158137885535213,0.540437291769751,122.07664126669965,3.9818571664192643
144,2020-06-13,2087327.0,115451.0,25334.0,692.0,0.08960143841774049,0.03110561561802235,0.5179556920329009,0.13226571771051843,-0.04456691027276766,-0.0417929093975775,0.06635277993239151,40,64.0,16.0,32.0,99.38706516413522,73.45712885840274,205118.62877674343,0.2998530132288094,0.030002855001502713,0.6341981544994284,5.626163645271926,-6.260774620284174,0.5771680548750613,0.11406135881104033,0.26629946511513963,0.010241685120039198,0.1730267515923567,0.5473028254123796,122.15320627143558,3.9828515433610976
145,2020-06-14,2106457.0,115768.0,19130.0,317.0,0.08973227419829362,0.02879155898678216,0.5200403483765864,0.13272188879082084,-0.04092265645403378,-0.023563786835662247,0.050992790189353106,39,60.0,17.0,32.0,99.33055555555555,73.68709150326798,204940.4504901961,0.3066993464052288,0.01729163117772541,0.6271660620915033,5.598202614379085,-6.301794281045751,0.5748366013071895,0.11494678104575162,0.2762494311928105,0.0098984459624183,0.17181308823529412,0.5393550490196078,121.86486454248366,3.979248366013072
146,2020-06-15,2126574.0,116216.0,20117.0,448.0,0.0738569753810082,0.027093768248514245,0.5197088745421014,0.11713985932004689,-0.04505117807378138,-0.0012694888955169183,0.03962137468700216,50,68.0,18.0,38.0,99.21168002617372,73.76149190250287,203944.4775069524,0.32160968427940456,0.036485812162619626,0.6267388025519385,5.61704564043841,-6.271476689023392,0.570096515622444,0.11735885817111075,0.27658321419924753,0.009651261138557174,0.17085813839358743,0.5356902339276951,121.91638622607557,3.9808604613119583
147,2020-06-16,2151459.0,116985.0,24885.0,769.0,0.07777454121759395,0.02772402576637372,0.5201275337514052,0.11957905621905039,-0.046555062326691245,-0.0069808161836796565,0.044713021654997666,51,65.0,18.0,47.0,99.34190817323348,73.81764897427549,204028.4755779876,0.3186258547704331,0.03947477555957525,0.627215288179746,5.629273852165419,-6.267167860631716,0.5704982090524259,0.1169115597525236,0.2759731864864865,0.009484770989905567,0.17069013350700096,0.5357936991208075,121.74365255617062,3.981276457180072
148,2020-06-17,2177114.0,117746.0,25655.0,761.0,0.08693115519253208,0.029007687864945734,0.5209665587903178,0.1277715577596266,-0.04417717793765688,-0.009934156969250006,0.04464367296728358,54,73.0,19.0,44.0,99.32732293697207,73.71166341780376,204140.8914879792,0.3149772579597141,0.03278628940888856,0.6274397823261858,5.633528265107213,-6.266514132553606,0.5726120857699805,0.11665506822612086,0.2758742650097466,0.009354336450617284,0.17026297920727745,0.5357839668615985,121.90041130604288,3.981156595191683
149,2020-06-18,2205173.0,118473.0,28059.0,727.0,0.08281756557618626,0.027511416705639336,0.5208847131808092,0.12368390804597701,-0.053947793148194687,-0.007877509723842838,0.051655171200029604,54,85.0,20.0,39.0,99.2384041518002,73.61044437236458,204308.58027894908,0.31365553032760296,0.030932019659311766,0.6284679370742783,5.6303924748621474,-6.270732241323386,0.5744404800518975,0.11642909503730133,0.2757878847551087,0.009324944570223809,0.17034659422640286,0.5377867823548492,121.93082922478106,3.9824845929289654
150,2020-06-19,2236009.0,119171.0,30836.0,698.0,0.08197747183979975,0.028556142845289186,0.5213453244101545,0.12677149561952442,-0.06389285596862508,-0.03350708311209577,0.07738123345056852,58,45.0,19.0,37.0,99.05789648307896,73.00530856005308,205046.62259455872,0.2966157929661579,0.02290626410525071,0.6338873589913736,5.572163238221632,-6.270651957531519,0.5781353682813537,0.11447290975447909,0.2694661353516921,0.009540132211347047,0.17183203384207033,0.5472120437956204,122.14034588586595,3.981917717319177
151,2020-06-20,2268034.0,119717.0,32025.0,546.0,0.09635173058933583,0.03147161630605698,0.5187108563430667,0.14050732772061117,-0.05874064041714792,-0.052861067130104716,0.0859633199499453,55,48.0,19.0,34.0,99.20412844036697,73.12876802096986,205480.84256225426,0.29062909567496725,0.02138649201498628,0.635633240498034,5.572083879423329,-6.2851543250327655,0.5809305373525557,0.1130486893840105,0.26855028127457403,0.010005775245740499,0.1720791120576671,0.5507624180865006,122.13475573394496,3.9827981651376145
152,2020-06-21,2294413.0,119974.0,26379.0,257.0,0.10146699266503667,0.02906797564317313,0.5207044326837877,0.14511943765281174,-0.05101722224188925,-0.03462904011406305,0.06713717827534195,47,46.0,19.0,32.0,99.03540843214756,73.48517786561264,205258.34963768115,0.29430171277997363,0.006980601357753866,0.6278332180500659,5.579545454545454,-6.320008563899868,0.5764163372859025,0.11257374835309619,0.27975923236166006,0.009927696105072464,0.17165802042160735,0.543774917654809,121.84635754281949,3.9804018445322793
153,2020-06-22,2324879.0,120334.0,30466.0,360.0,0.08696960577791153,0.029018321417073754,0.5214645404412231,0.1286371050255793,-0.05288522276665723,-0.014206961011302824,0.05504687788862031,62,60.0,23.0,42.0,98.91111845365934,73.66413348752684,204323.04427556583,0.31290269287956385,0.02898214695727794,0.6267041632248472,5.6082934082273255,-6.289170824384603,0.5752519411861887,0.1162851313398315,0.2766427644804229,0.009733952349248308,0.17012749050057824,0.5376018503221542,121.96553626301007,3.981166363786552
154,2020-06-23,2359939.0,121167.0,35060.0,833.0,0.08694335049984853,0.028773566398266313,0.5213585693537108,0.1293562253862466,-0.05604687038767668,-0.02302612749018263,0.06365165705624744,65,59.0,24.0,47.0,98.92160078727242,73.53862555355093,204468.46170247663,0.3117926849270133,0.03772989777873514,0.6300502378218796,5.61128423814991,-6.271724454649828,0.5752009184845006,0.11607488928981467,0.2734458534361161,0.0099010365130392,0.16924864687551255,0.5394086763982286,121.82693751025094,3.9819583401672953
155,2020-06-24,2396928.0,121934.0,36989.0,767.0,0.09244712990936556,0.029556315569563275,0.5211890724780777,0.13388607250755286,-0.051888649866452974,-0.025744121716622406,0.061926119447676446,69,70.0,24.0,47.0,98.96341065011434,73.59980398562561,204328.61107481216,0.3116628552760536,0.04255769539840072,0.6310405586409671,5.6187520418164,-6.271975171512578,0.5723619732113688,0.11665496569748449,0.2724107481051944,0.009625921635086573,0.1696485625612545,0.5414293368180333,121.96441979745181,3.981705325057171
156,2020-06-25,2438101.0,124400.0,41173.0,2466.0,0.09685230024213075,0.0315782317784856,0.5209924104528082,0.1379448244552058,-0.04920416927659972,-0.03902704143853043,0.06848760825689862,77,73.0,25.0,51.0,98.99429130647529,73.60789430761703,204374.56972761377,0.31251019409557984,0.0504887390876777,0.6330062469417713,5.60267493068015,-6.258116457347905,0.5723373022345457,0.11619129016473657,0.26923137798075353,0.009424537923666612,0.16974304354917633,0.5433883542652096,122.00799102919589,3.983852552601533
157,2020-06-26,2483629.0,125033.0,45528.0,633.0,0.10472659870250231,0.028798309691364748,0.5204788686646744,0.1454898671609515,-0.052778738596305365,-0.05773841641516006,0.08418847414600793,84,68.0,26.0,47.0,99.58922056384743,73.32769485903815,204643.75655058044,0.3087893864013267,0.06003620864187334,0.6366231011608624,5.5844112769485905,-6.225245936981758,0.5699834162520729,0.11604280265339967,0.26512654409618575,0.00901359468159204,0.1703101990049751,0.5491554063018242,122.16254742951907,3.9839137645107794
158,2020-06-27,2525928.0,125544.0,42299.0,511.0,0.10390015600624025,0.030497100604023893,0.5191633894406094,0.14658028081123245,-0.06209200448186293,-0.07289323761795556,0.10233691167466129,72,62.0,26.0,41.0,99.62163934426229,73.24688524590164,205191.24409836065,0.2978688524590164,0.04933509256163741,0.6383784098360655,5.584262295081968,-6.237203114754098,0.5722950819672131,0.11400103278688524,0.2642937922786885,0.009427071186885247,0.17092852459016394,0.5539275081967213,122.2542406557377,3.9840983606557376
159,2020-06-28,2565436.0,125815.0,39508.0,271.0,0.09634146341463415,0.027443426590144534,0.521243489000477,0.1385885975609756,-0.06100678603551772,-0.046962312118917396,0.08400929289463197,69,64.0,25.0,42.0,99.53471994759254,73.54798558794629,204626.5181788405,0.3062561415001638,0.041498518111808574,0.6305689977071732,5.597936455944972,-6.290372748116607,0.5702587618735669,0.11476388797903701,0.2755262328693089,0.009304226035047495,0.17077271536193908,0.5467498198493286,121.99721683589912,3.982312479528333
160,2020-06-29,2604932.0,126162.0,39496.0,347.0,0.08734939759036145,0.02720734435577659,0.5216586323241453,0.1287380421686747,-0.05838592884140293,-0.029140148229641276,0.06983198028143922,81,96.0,27.0,50.0,99.30555555555556,73.69641683103221,203963.29750164365,0.32001972386587774,0.05413242003976193,0.6301290762656148,5.610124917817226,-6.260243096646943,0.5660749506903353,0.11714802761341224,0.27425991262327415,0.009584999945759369,0.16932460552268247,0.5406392340565418,121.97551051939514,3.9847140039447733
161,2020-06-30,2653321.0,127462.0,48389.0,1300.0,0.09955156950672646,0.02754680073471496,0.5222801314527763,0.14004307922272047,-0.05790526998483719,-0.03586687026192311,0.07389689210408786,82,76.0,27.0,50.0,99.44877487255386,73.81516197993751,204215.5163624404,0.3170531162637724,0.0487433069913777,0.6303024666995559,5.593652359809242,-6.260299786219372,0.5668475579674396,0.11660506495642164,0.2742727027462588,0.009321717250452229,0.16919490215425095,0.5399484459792797,122.00164874198322,3.984377569478704
799,2020-01-01,0.0,0.0,0.0,0.0,0.23885860852837448,0.05837927932512422,0.5188997491138636,0.2570477717217057,0.03545886737657891,-0.07885471092126592,0.022289745162991453,0,28.0,12.0,10.0,99.60800401875419,70.97438044206297,210299.98827863362,0.2511721366376423,-0.01766930821415472,0.6328606664434026,5.498158070997991,-6.306417950435365,0.5644675150703282,0.11041160415271266,0.2791997812960482,0.010605829089082384,0.16819045545880776,0.5425345277963831,120.3412687541862,3.9911252511721367
800,2020-01-02,0.0,0.0,0.0,0.0,0.20893239522789844,0.05828845366951378,0.5227829179785239,0.22999149587029674,0.045777286154919855,-0.046063297283905506,-0.008468671627769932,0,58.0,16.0,19.0,99.48081112786996,71.77308530249707,207894.95190212838,0.2681414446120328,-0.02135234542445281,0.6200219708396179,5.520361990950226,-6.326837439249204,0.5674543321602145,0.11461261940673706,0.28606924550025137,0.01059275750796045,0.1649424669012904,0.5220276353276353,120.1244536618066,3.9927936986760515
801,2020-01-03,0.0,0.0,0.0,0.0,0.2096177558569667,0.0557594178845182,0.5208202920467985,0.23153514180024662,0.05282762051032231,-0.05671044011391817,-0.007395844185911983,0,36.0,16.0,19.0,99.46578590785907,71.75389566395664,207826.9347899729,0.26863143631436315,-0.009060303625683011,0.6214361619241192,5.547086720867209,-6.297854505420054,0.5647018970189702,0.1149816903794038,0.28437046204268296,0.010226233487466126,0.16466732723577238,0.5228457994579946,120.3172201897019,3.993733062330623
802,2020-01-04,0.0,0.0,0.0,0.0,0.21335807050092764,0.05545049557460628,0.5198085414865465,0.2341947742733457,0.04569737904737168,-0.06604090320004699,0.00496670031761969,0,46.0,14.0,14.0,99.40289952798382,71.73162508428861,207999.71813890763,0.26652056641942007,-0.010663457857175564,0.622456692515172,5.536244099797707,-6.290318779501012,0.5623735670937289,0.11457223533378288,0.28373078410316926,0.010314521402562374,0.16463172623061362,0.5246511294672961,120.14795667565745,3.99173971679029
803,2020-01-05,0.0,0.0,0.0,0.0,0.21500457456541627,0.05487371080824829,0.5217871689096838,0.2350390362915523,0.05114948688209036,-0.05208493144776312,-0.009076156835041194,0,37.0,15.0,12.0,99.52947103274559,71.83274559193954,208029.08379513014,0.2688497061293031,-0.024963130648017057,0.6176731989924433,5.550461796809404,-6.340758522250209,0.5608732157850546,0.11423109991603696,0.29028284406381194,0.010540640826196473,0.16417192275398826,0.5210710495382032,120.1219759865659,3.9905961376994123
804,2020-01-06,0.0,0.0,0.0,0.0,0.20609756097560974,0.05532955103491394,0.5214182386549268,0.22934844512195124,0.06211080949416192,-0.04546624702209135,-0.022913211987430064,<1,49.0,15.0,19.0,99.30124957784533,71.8515704154002,207485.2909490037,0.2757514353259034,-0.016473220157572303,0.6175469604863222,5.5707531239446135,-6.319804964539007,0.5567375886524822,0.11575847686592368,0.2877153243498818,0.010706109221546776,0.16377512664640326,0.5191466903073286,120.17913660925362,3.99273893954745
805,2020-01-07,0.0,0.0,0.0,0.0,0.20429447852760735,0.05589318621207374,0.521448697976936,0.22694631901840492,0.05494462681427718,-0.05318713687375265,-0.011552485046569756,0,57.0,16.0,20.0,99.43858466722831,71.90075821398483,207681.29182813817,0.27346251053074977,-0.019777064709928207,0.6181058298230834,5.583824768323504,-6.322166301600674,0.5587194608256107,0.11553395113732097,0.2871283334962089,0.010716155118786859,0.16291160909856783,0.5191112047177759,120.07944077506319,3.9929233361415335
806,2020-01-08,0.0,0.0,0.0,0.0,0.19643953345610804,0.05425620912123193,0.5232797607500342,0.21983627992633517,0.052585196232302574,-0.05082005125938108,-0.011118087726253627,0,40.0,15.0,21.0,99.61665264928511,71.9063078216989,207550.65920941968,0.2756938603868797,-0.02048707761363162,0.6187922792262406,5.582674516400337,-6.309445079899074,0.559798149705635,0.11554119428090832,0.2869467399158957,0.010464034778805718,0.16325407905803196,0.5196680908326325,120.27283498738434,3.991757779646762
807,2020-01-09,0.0,0.0,0.0,0.0,0.20361708762082945,0.05438893030084315,0.5209541250746382,0.22190486435921422,0.04518725068945265,-0.04850644107674031,-0.00631255543773641,0,48.0,16.0,21.0,99.37921207041073,71.83738474434199,207493.3153394803,0.275943000838223,-0.017945182533788507,0.6187450293378038,5.58826487845767,-6.302943503772003,0.5574182732606874,0.11530067057837386,0.2875144216764459,0.010259125642917016,0.1643020955574183,0.5212483989941324,120.24225750209555,3.9921207041072924
808,2020-01-10,0.0,0.0,0.0,0.0,0.20258223178604365,0.05243568872608782,0.525595046204037,0.21745880725484168,0.04174488366610768,-0.03708521336677216,-0.010960226525140681,0,43.0,15.0,21.0,99.5960021041557,71.77187445204278,207827.9333684026,0.2759950903033491,-0.011931344809310832,0.6191285814483605,5.565141153778713,-6.295076977029634,0.5525162195335788,0.11673040504997369,0.28479605484832543,0.010521682779238997,0.1650461862177801,0.523306242328599,120.52363457829212,3.993687532877433
809,2020-01-11,0.0,0.0,0.0,0.0,0.20546244568590938,0.053444422640854986,0.524271632230668,0.22022783985102423,0.04109840137870077,-0.03758973392275251,-0.010116747108981493,0,38.0,13.0,16.0,99.33826057064283,71.7273977311791,207994.18803712615,0.27363355104847026,-0.009534320169394213,0.6208530938466827,5.5338604331385355,-6.298289102784462,0.5537985562048814,0.11632399449982812,0.2839597400996906,0.010542279345135786,0.16597643520110003,0.5256460295634239,120.57959075283603,3.991921622550705
810,2020-01-12,0.0,0.0,0.0,0.0,0.1964340608668921,0.05093912290930838,0.5258534214639285,0.21139252997233324,0.0405698129329097,-0.021611647951686703,-0.020366730813052673,0,40.0,13.0,13.0,99.49880911874787,71.87665872745832,207892.37512759442,0.27594419870704323,-0.028042987672252342,0.6145015141204492,5.556311670636271,-6.366268288533515,0.5539299081320177,0.11627449812861518,0.2924599287853011,0.010448381182374959,0.16487118067369855,0.5207862368152433,120.4027114664852,3.9908132017693094
811,2020-01-13,0.0,0.0,0.0,0.0,0.18842364532019704,0.05207165683963829,0.5247427219458425,0.20467860221674877,0.0428147110556026,-0.02491199587395229,-0.020095400327966917,0,56.0,15.0,23.0,99.53050443081118,71.83623040218133,207510.6566121336,0.2798227675528289,-0.02745347800844818,0.614686963190184,5.559645535105658,-6.354374403544648,0.5533401499659168,0.11703594069529652,0.2893189086230402,0.01066462981595092,0.1641147068847989,0.5190520109066121,120.34333759372869,3.991138377641445
812,2020-01-14,0.0,0.0,0.0,0.0,0.17807370703004027,0.05109023079862431,0.52408722247192,0.19517897181790028,0.03472272103338487,-0.015180205948208028,-0.019677235483593392,0,49.0,15.0,22.0,99.4223053383203,71.82182930975858,207542.9177150629,0.2788167290037402,-0.025540984248633686,0.6153152499149949,5.556613396803808,-6.347378442706562,0.5515130907854471,0.11706581094865692,0.2885569250765046,0.01044265365351921,0.16382118327099626,0.5199868582114927,120.30458857531451,3.9911594695681742
813,2020-01-15,0.0,0.0,0.0,0.0,0.18277571251548946,0.0511196928123191,0.5243331859592368,0.19936112143742254,0.03653596077058811,-0.0180234054391751,-0.019337981910838967,0,48.0,16.0,24.0,99.54491725768321,71.79246876055387,207464.89327929754,0.2779466396487673,-0.0196199417598297,0.615522171563661,5.554880108071598,-6.348314589665653,0.5521783181357649,0.11720513340087808,0.28796776499493415,0.010718007406281663,0.1643952043228639,0.520988061465721,120.43045508274233,3.9910503208375547
814,2020-01-16,0.0,0.0,0.0,0.0,0.17731829573934837,0.05108476161167895,0.5242749125144407,0.1950484649122807,0.03894267349108377,-0.02002506364318383,-0.020059919200501066,0,54.0,15.0,21.0,99.36679079214625,71.7445836154367,207615.00135409614,0.2787745429925525,-0.015425736406473234,0.616207566012187,5.581922816519973,-6.3456772173324305,0.5509478672985783,0.11727505077860528,0.2873346655890318,0.010613721838185512,0.16453200744752877,0.5227277081922816,120.4453903182126,3.990521327014218
815,2020-01-17,0.0,0.0,0.0,0.0,0.09357582868876503,0.042790475021220555,0.5256329520898797,0.12141126430038135,0.03186797509024091,0.03736557937154897,-0.052356335529685556,0,35.0,14.0,19.0,100.6632371853757,71.73948190336212,208879.654234797,0.27705309571927245,0.015261663643659388,0.6191229652765019,5.593790189233879,-6.32197629983465,0.5467573029579276,0.11903011207054932,0.2851152052911997,0.011212404881499173,0.1637336211647988,0.5262462245085431,120.90217380121257,3.9930185559434137
816,2020-01-18,0.0,0.0,0.0,0.0,0.10041592394533572,0.04062270120680388,0.5233005078082219,0.12597575757575757,0.01737355472987107,0.028279831411602948,-0.03381223622289548,0,42.0,13.0,16.0,100.38150599177249,71.70577714183509,208774.92577356467,0.27347522804507246,0.014906394886147437,0.6208529958862458,5.571454122697192,-6.325361831514934,0.5505276336970131,0.11810017885888034,0.28390613868717585,0.010627110967626544,0.16513958147021998,0.5292517438740834,121.06417689143265,3.9923090681452336
817,2020-01-19,0.0,0.0,0.0,0.0,0.0986252241482367,0.040585434770002406,0.524185586641063,0.12513066347878063,0.024889086284115142,0.032696473154985584,-0.0432434271115316,0,49.0,13.0,12.0,99.63240757120113,71.81355032725986,208421.7461524854,0.2717141340880948,-8.076695343434845e-05,0.6151181496550504,5.568016982133381,-6.39256978595436,0.5492658765257386,0.11781517778170882,0.2926130404033257,0.01080646551211746,0.16478538828940384,0.5258948346010968,120.92925720856182,3.988678577746329
818,2020-01-20,0.0,0.0,0.0,0.0,0.0993181144381856,0.042028246170482175,0.5255560386744957,0.12687933590275718,0.03559721644449477,0.028409434811415866,-0.049581540986746366,0,64.0,14.0,17.0,99.27502222222222,71.86844444444445,208672.17013333333,0.2753777777777778,0.001979633186239541,0.61361584,5.591466666666666,-6.393243022222222,0.5507555555555556,0.11786679111111112,0.29257946496,0.011120825479111111,0.16277276444444444,0.5220718222222223,120.81924906666666,3.9904
